UTC;model1.direcao_vento_100m;model1.direcao_vento_10m;model1.velocidade_vento_100m;model1.velocidade_vento_10m;target.velocidade_vento;model2.direcao_vento_10m;model2.direcao_vento_100m;model2.velocidade_vento_10m;model2.velocidade_vento_100m
2020-01-16 06:30:00;239.46;235.92;12.58;9.27;10.47;236.11;242.54;9.27;12.51
2020-01-16 07:00:00;239.23;235.66;12.38;9.14;10.57;234.83;240.8;9.13;12.2
2020-01-16 07:30:00;239.0;235.39;12.18;9.01;8.76;233.51;238.98;9.0;11.91
2020-01-16 08:00:00;238.75;235.12;11.99;8.87;9.24;232.15;237.06;8.88;11.62
2020-01-16 08:30:00;238.51;234.83;11.79;8.74;7.9;230.75;235.04;8.76;11.36
2020-01-16 09:00:00;238.25;234.54;11.6;8.61;7.47;229.32;232.94;8.64;11.1
2020-01-16 09:30:00;237.8;233.85;11.22;8.32;7.6;227.93;231.88;8.3;10.75
2020-01-16 10:00:00;237.31;233.11;10.84;8.02;8.6;226.42;230.75;7.97;10.41
2020-01-16 10:30:00;236.8;232.31;10.46;7.73;9.78;224.79;229.55;7.64;10.07
2020-01-16 11:00:00;236.24;231.45;10.09;7.43;9.12;223.01;228.26;7.32;9.73
2020-01-16 11:30:00;235.64;230.52;9.71;7.14;7.69;221.06;226.88;7.0;9.41
2020-01-16 12:00:00;234.99;229.51;9.34;6.85;7.7;218.94;225.41;6.7;9.08
2020-01-16 12:30:00;230.42;225.29;9.32;6.81;6.96;216.17;222.2;6.74;9.15
2020-01-16 13:00:00;225.85;221.04;9.36;6.81;6.97;213.44;219.04;6.8;9.24
2020-01-16 13:30:00;221.35;216.8;9.45;6.84;6.8;210.76;215.96;6.88;9.37
2020-01-16 14:00:00;216.98;212.63;9.61;6.91;6.71;208.15;212.97;6.97;9.52
2020-01-16 14:30:00;212.76;208.56;9.82;7.01;7.96;205.61;210.07;7.08;9.69
2020-01-16 15:00:00;208.74;204.63;10.08;7.15;7.88;203.14;207.29;7.19;9.89
2020-01-16 15:30:00;205.3;201.41;10.1;7.14;9.95;198.81;203.28;7.09;9.79
2020-01-16 16:00:00;201.88;198.18;10.15;7.15;10.47;194.37;199.21;7.03;9.74
2020-01-16 16:30:00;198.51;194.98;10.24;7.18;10.22;189.89;195.12;7.02;9.74
2020-01-16 17:00:00;195.2;191.81;10.36;7.23;9.04;185.41;191.05;7.04;9.79
2020-01-16 17:30:00;191.99;188.7;10.52;7.31;9.04;180.99;187.04;7.11;9.89
2020-01-16 18:00:00;188.88;185.66;10.71;7.41;8.48;176.68;183.12;7.22;10.03
2020-01-16 18:30:00;187.11;183.84;10.86;7.52;8.45;175.76;181.62;7.49;10.37
2020-01-16 19:00:00;185.4;182.07;11.02;7.63;8.87;174.91;180.21;7.77;10.71
2020-01-16 19:30:00;183.74;180.35;11.19;7.76;8.95;174.11;178.89;8.04;11.07
2020-01-16 20:00:00;182.14;178.7;11.38;7.89;9.39;173.36;177.66;8.31;11.42
2020-01-16 20:30:00;180.58;177.09;11.57;8.03;8.98;172.67;176.5;8.59;11.78
2020-01-16 21:00:00;179.08;175.55;11.77;8.17;9.13;172.01;175.4;8.87;12.15
2020-01-16 21:30:00;180.12;176.64;11.81;8.2;9.39;172.48;175.82;8.9;12.19
2020-01-16 22:00:00;181.16;177.72;11.86;8.24;10.24;172.94;176.24;8.93;12.24
2020-01-16 22:30:00;182.19;178.79;11.91;8.27;10.84;173.4;176.65;8.97;12.28
2020-01-16 23:00:00;183.22;179.85;11.96;8.32;10.4;173.85;177.06;9.0;12.32
2020-01-16 23:30:00;184.23;180.91;12.02;8.36;9.68;174.3;177.46;9.03;12.37
2020-01-17 00:00:00;185.23;181.95;12.08;8.41;9.19;174.75;177.87;9.07;12.42
2020-01-17 00:30:00;185.95;182.57;12.01;8.36;9.22;175.12;178.57;9.09;12.37
2020-01-17 01:00:00;186.67;183.21;11.94;8.31;9.16;175.5;179.27;9.11;12.33
2020-01-17 01:30:00;187.4;183.86;11.87;8.26;9.12;175.87;179.98;9.13;12.29
2020-01-17 02:00:00;188.14;184.51;11.81;8.21;9.49;176.25;180.7;9.15;12.25
2020-01-17 02:30:00;188.89;185.17;11.75;8.16;9.77;176.62;181.41;9.17;12.22
2020-01-17 03:00:00;189.65;185.83;11.68;8.12;10.04;176.98;182.14;9.19;12.18
2020-01-17 03:30:00;188.29;184.55;11.81;8.21;9.27;176.66;181.68;9.22;12.21
2020-01-17 04:00:00;186.97;183.29;11.94;8.31;10.08;176.35;181.22;9.25;12.24
2020-01-17 04:30:00;185.67;182.06;12.08;8.41;9.82;176.03;180.77;9.27;12.27
2020-01-17 05:00:00;184.41;180.85;12.23;8.51;9.92;175.71;180.32;9.3;12.3
2020-01-17 05:30:00;183.17;179.68;12.38;8.62;10.0;175.4;179.87;9.33;12.34
2020-01-17 06:00:00;181.97;178.54;12.54;8.73;9.91;175.09;179.43;9.36;12.37
2020-01-17 06:30:00;181.25;177.93;12.55;8.74;9.59;174.27;178.45;9.49;12.54
2020-01-17 07:00:00;180.54;177.31;12.56;8.75;10.44;173.48;177.5;9.63;12.71
2020-01-17 07:30:00;179.83;176.7;12.58;8.76;10.57;172.7;176.58;9.77;12.89
2020-01-17 08:00:00;179.12;176.09;12.6;8.77;10.9;171.95;175.68;9.9;13.07
2020-01-17 08:30:00;178.41;175.48;12.62;8.78;10.27;171.22;174.81;10.05;13.25
2020-01-17 09:00:00;177.71;174.87;12.64;8.8;9.41;170.51;173.96;10.19;13.44
2020-01-17 09:30:00;178.49;175.78;12.52;8.71;8.83;170.6;173.79;9.96;13.32
2020-01-17 10:00:00;179.29;176.71;12.41;8.62;9.63;170.69;173.62;9.73;13.2
2020-01-17 10:30:00;180.1;177.65;12.3;8.54;9.39;170.79;173.45;9.5;13.08
2020-01-17 11:00:00;180.93;178.62;12.19;8.46;7.74;170.89;173.28;9.28;12.96
2020-01-17 11:30:00;181.77;179.6;12.09;8.38;7.86;170.99;173.1;9.05;12.84
2020-01-17 12:00:00;182.63;180.6;11.99;8.3;8.49;171.11;172.92;8.82;12.72
2020-01-17 12:30:00;182.28;179.9;11.9;8.25;9.21;169.73;172.0;8.68;12.48
2020-01-17 13:00:00;181.93;179.2;11.81;8.2;10.0;168.31;171.04;8.55;12.23
2020-01-17 13:30:00;181.57;178.49;11.72;8.15;9.61;166.85;170.05;8.43;11.99
2020-01-17 14:00:00;181.2;177.77;11.64;8.1;8.96;165.35;169.01;8.31;11.76
2020-01-17 14:30:00;180.83;177.04;11.55;8.05;8.14;163.8;167.94;8.2;11.53
2020-01-17 15:00:00;180.46;176.3;11.46;8.01;8.04;162.22;166.82;8.09;11.3
2020-01-17 15:30:00;182.85;178.54;11.19;7.81;8.58;164.95;169.55;7.91;11.02
2020-01-17 16:00:00;185.36;180.9;10.94;7.64;8.12;167.79;172.41;7.75;10.76
2020-01-17 16:30:00;187.98;183.36;10.7;7.47;7.72;170.75;175.41;7.62;10.53
2020-01-17 17:00:00;190.71;185.93;10.5;7.32;7.66;173.82;178.53;7.5;10.33
2020-01-17 17:30:00;193.54;188.6;10.31;7.18;7.95;176.97;181.76;7.4;10.16
2020-01-17 18:00:00;196.47;191.37;10.16;7.07;8.82;180.19;185.09;7.33;10.03
2020-01-17 18:30:00;199.69;194.36;9.97;6.96;8.77;185.95;191.11;7.15;9.78
2020-01-17 19:00:00;203.02;197.44;9.82;6.86;8.74;191.95;197.37;7.05;9.64
2020-01-17 19:30:00;206.44;200.59;9.71;6.79;8.25;198.06;203.74;7.02;9.62
2020-01-17 20:00:00;209.93;203.8;9.63;6.74;8.76;204.14;210.06;7.08;9.72
2020-01-17 20:30:00;213.47;207.05;9.58;6.72;9.96;210.06;216.17;7.21;9.93
2020-01-17 21:00:00;217.03;210.32;9.57;6.71;10.18;215.71;221.97;7.42;10.25
2020-01-17 21:30:00;222.14;215.72;9.45;6.59;9.87;218.59;224.94;7.45;10.39
2020-01-17 22:00:00;227.33;221.26;9.4;6.54;9.52;221.44;227.82;7.5;10.56
2020-01-17 22:30:00;232.54;226.84;9.44;6.55;9.34;224.25;230.6;7.56;10.75
2020-01-17 23:00:00;237.67;232.35;9.54;6.62;9.2;227.0;233.28;7.65;10.97
2020-01-17 23:30:00;242.65;237.7;9.73;6.75;8.77;229.68;235.85;7.75;11.21
2020-01-18 00:00:00;247.4;242.81;9.98;6.93;8.93;232.29;238.31;7.87;11.47
2020-01-18 00:30:00;245.07;240.82;10.46;7.38;9.73;233.95;239.58;8.42;12.18
2020-01-18 01:00:00;242.95;239.05;10.96;7.84;10.33;235.41;240.72;8.97;12.89
2020-01-18 01:30:00;241.01;237.49;11.46;8.31;11.16;236.7;241.74;9.54;13.61
2020-01-18 02:00:00;239.24;236.09;11.99;8.78;10.65;237.84;242.65;10.1;14.33
2020-01-18 02:30:00;237.62;234.83;12.52;9.25;11.81;238.86;243.47;10.67;15.05
2020-01-18 03:00:00;236.13;233.7;13.06;9.73;11.99;239.78;244.22;11.24;15.78
2020-01-18 03:30:00;236.68;234.36;13.31;9.95;12.35;239.83;243.97;11.49;15.91
2020-01-18 04:00:00;237.21;235.01;13.56;10.18;13.79;239.88;243.72;11.75;16.04
2020-01-18 04:30:00;237.72;235.62;13.82;10.4;12.71;239.92;243.48;12.0;16.16
2020-01-18 05:00:00;238.21;236.2;14.08;10.63;12.3;239.96;243.24;12.25;16.29
2020-01-18 05:30:00;238.69;236.77;14.33;10.86;13.24;240.0;243.01;12.5;16.42
2020-01-18 06:00:00;239.15;237.31;14.59;11.08;13.81;240.04;242.77;12.75;16.55
2020-01-18 06:30:00;237.42;235.49;14.48;10.91;13.89;239.05;241.71;12.88;16.55
2020-01-18 07:00:00;235.67;233.62;14.39;10.74;13.72;238.08;240.65;13.01;16.55
2020-01-18 07:30:00;233.89;231.69;14.31;10.59;13.86;237.13;239.58;13.15;16.56
2020-01-18 08:00:00;232.1;229.7;14.25;10.45;14.78;236.19;238.52;13.29;16.57
2020-01-18 08:30:00;230.3;227.67;14.2;10.32;14.01;235.28;237.46;13.43;16.59
2020-01-18 09:00:00;228.48;225.58;14.16;10.2;13.55;234.39;236.41;13.58;16.62
2020-01-18 09:30:00;230.33;227.69;14.27;10.33;12.92;235.66;237.63;13.36;16.39
2020-01-18 10:00:00;232.16;229.74;14.38;10.47;13.33;236.98;238.89;13.15;16.18
